,year,team,league,total_transfers_in,total_transfer_out,total_spend,total_earned,average_fee_spend,average_fee_earned,max_fee_spend,min_fee_spend,avg_season_spi,most_purchased_position,position_max_spend,position_min_spend,avg_spend_striker,avg_spend_centre_back,avg_spend_centre_mid,avg_spend_goalkeeper,avg_spend_left_winger,avg_spend_right_winger,avg_spend_def_midfield,avg_spend_left_back,avg_spend_right_back,avg_spend_att_midfield
107,2017,Anzhi Makhachkala,Russian Premier Liga,2,1,0.635,0.9,0.3175,0.9,0.36,0.9,43.68,Right Winger,Left-Back,Right Winger,0.0,0.0,0.36,0.0,0.0,0.275,0.0,0.0,0.0,0.0
108,2017,Arsenal FC,English Premier League,4,8,137.57,142.2,34.3925,17.775,57.38,34.2,80.49,Striker,Striker,Centre-Back,52.540000000000006,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6
109,2017,Arsenal Tula,Russian Premier Liga,1,1,0.108,0.18,0.108,0.18,0.108,0.18,48.14,Striker,Goalkeeper,Striker,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2017,Aston Villa,English League Championship,2,5,2.52,16.05,1.26,3.21,1.53,6.3,45.959999999999994,Right-Back,Central Midfield,Right-Back,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.99,0.0
111,2017,Atalanta BC,Italian Serie A,11,9,49.61,77.43400000000001,4.51,8.603777777777779,12.15,27.99,73.66000000000001,Striker,Centre-Back,Central Midfield,3.6200000000000006,4.05,1.49,4.5,0.0,0.0,12.15,3.1050000000000004,5.175,0.0
112,2017,Athletic Bilbao,Spanish La Liga,1,1,28.8,58.5,28.8,58.5,28.8,58.5,72.79,Centre-Back,Centre-Back,Centre-Back,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2017,Atlético Madrid,Spanish La Liga,2,9,91.8,75.14999999999999,45.9,8.35,59.4,21.6,83.89,Left Winger,Striker,Striker,59.4,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0
114,2017,Barnsley FC,English League Championship,10,2,5.747,4.316,0.5747,2.158,0.99,3.6,29.959999999999994,Central Midfield,Centre-Back,Right-Back,0.8325,0.4576666666666666,0.684,0.0,0.0,0.0,0.0,0.0,0.207,0.45
115,2017,Bayer 04 Leverkusen,German Bundesliga,4,9,50.4,82.71,12.6,9.19,21.6,20.97,76.55999999999997,Centre-Back,Striker,Centre-Back,21.6,13.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2017,Bayern Munich,German Bundesliga,6,5,104.85000000000001,29.025,17.475,5.805,37.35,15.03,92.64,Central Midfield,Central Midfield,Central Midfield,11.7,18.0,37.35,0.0,18.9,7.2,0.0,0.0,0.0,11.7
117,2017,Belenenses SAD,Portuguese Liga,0,2,0.0,3.42,0.0,1.71,0.0,3.15,39.54,-1,Centre-Back,Defensive Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2017,Benevento Calcio,Italian Serie A,17,3,20.782,3.582,1.2224705882352942,1.194,3.6,3.15,42.269999999999996,Striker,Centre-Back,Centre-Back,1.1025,1.7325,0.9600000000000001,0.88,0.0,0.45,0.0,2.52,0.916,0.0
119,2017,Birmingham City,English League Championship,5,2,15.899999999999999,4.23,3.1799999999999997,2.115,5.85,2.88,30.150000000000002,Centre-Back,Right Winger,Left Winger,0.0,2.77,1.58,0.0,0.0,5.85,0.0,0.0,2.93,0.0
120,2017,Boavista FC,Portuguese Liga,0,1,0.0,0.45,0.0,0.45,0.0,0.45,40.28,-1,Centre-Back,Centre-Back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2017,Bologna FC 1909,Italian Serie A,6,0,11.7,0.0,1.95,0.0,3.6,0.0,55.88999999999999,Centre-Back,Central Midfield,Centre-Back,0.0,1.4625000000000001,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.25
122,2017,Bolton Wanderers,English League Championship,0,2,0.0,6.197,0.0,3.0985,0.0,6.12,28.56,-1,Striker,Striker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2017,Borussia Dortmund,German Bundesliga,9,10,98.85,246.56,10.983333333333333,24.656,22.5,124.2,82.81999999999998,Striker,Right Winger,Left Winger,9.675,15.075000000000001,10.8,0.0,0.0,14.775,0.0,0.0,6.3,2.7
124,2017,Borussia Mönchengladbach,German Bundesliga,5,7,33.525,27.972,6.705,3.996,15.3,10.8,70.03999999999999,Central Midfield,Centre-Back,Central Midfield,1.8,15.3,0.225,0.0,5.4,0.0,10.8,0.0,0.0,0.0
125,2017,Brentford FC,English League Championship,4,6,5.49,13.66,1.3725,2.276666666666667,1.8,5.85,42.45,Striker,Right Winger,Striker,1.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.99,0.0
126,2017,Brighton & Hove Albion,English Premier League,11,1,60.300000000000004,0.36,5.481818181818182,0.36,15.3,0.36,51.12,Central Midfield,Striker,Right-Back,8.1,0.0,6.4799999999999995,5.4,13.5,0.0,0.0,4.05,2.475,1.62
127,2017,Bristol City,English League Championship,4,1,12.090000000000002,2.97,3.0225000000000004,2.97,5.4,2.97,39.41,Central Midfield,Striker,Central Midfield,5.4,3.9,0.99,0.0,1.8,0.0,0.0,0.0,0.0,0.0
128,2017,Burnley FC,English Premier League,6,3,32.166,45.0,5.361,15.0,14.76,25.65,60.45000000000001,Striker,Centre-Back,Right-Back,9.81,0.0,0.0,0.0,0.0,1.7999999999999998,8.19,0.0,0.756,0.0
129,2017,Burton Albion,English League Championship,2,1,0.918,1.94,0.459,1.94,0.513,1.94,25.790000000000003,Central Midfield,Central Midfield,Central Midfield,0.513,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2017,CD Feirense,Portuguese Liga,0,1,0.0,0.9,0.0,0.9,0.0,0.9,37.15,-1,Goalkeeper,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2017,CD Leganés,Spanish La Liga,3,1,5.49,0.117,1.83,0.117,2.7,0.117,68.55,Centre-Back,Centre-Back,Defensive Midfield,0.0,2.475,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0
132,2017,CD Tondela,Portuguese Liga,1,0,0.09,0.0,0.09,0.0,0.09,0.0,38.95,Striker,Striker,Striker,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2017,CS Marítimo,Portuguese Liga,1,3,0.045,3.1959999999999997,0.045,1.0653333333333332,0.045,1.8,41.61,Striker,Centre-Back,Striker,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2017,CSKA Moscow,Russian Premier Liga,1,1,0.45,1.62,0.45,1.62,0.45,1.62,71.0,Defensive Midfield,Striker,Defensive Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0
135,2017,Cagliari Calcio,Italian Serie A,10,9,27.976999999999997,17.887999999999998,2.7977,1.9875555555555553,8.82,8.1,53.87,Striker,Striker,Striker,3.639,6.66,1.8,0.0,0.0,2.07,2.03,1.7999999999999998,0.9,0.0
136,2017,Cardiff City,English League Championship,4,2,11.402999999999999,2.39,2.8507499999999997,1.195,6.12,1.35,46.71,Striker,Striker,Striker,2.8507499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2017,Celta de Vigo,Spanish La Liga,5,3,23.849999999999998,11.879999999999999,4.77,3.9599999999999995,11.7,9.0,70.03,Central Midfield,Right Winger,Left Winger,3.6,0.0,3.15,0.0,0.0,11.7,4.5,0.9,0.0,0.0
138,2017,Chelsea FC,English Premier League,9,11,234.45,180.54,26.049999999999997,16.41272727272727,59.4,59.4,82.51,Central Midfield,Striker,Striker,37.35,17.01,24.615,0.0,0.0,0.0,36.0,18.0,22.5,0.0
139,2017,Chievo Verona,Italian Serie A,7,10,2.6550000000000002,15.903900000000002,0.37928571428571434,1.5903900000000002,0.9,10.8,47.62,Centre-Back,Striker,Centre-Back,0.45,0.3,0.045,0.0,0.0,0.0,0.0,0.36,0.0,0.9
140,2017,Crystal Palace,English Premier League,4,1,44.059999999999995,2.7,11.014999999999999,2.7,25.38,2.7,59.95,Centre-Back,Centre-Back,Centre-Back,8.1,11.986666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2017,Deportivo Alavés,Spanish La Liga,6,2,11.100000000000001,6.75,1.8500000000000003,3.375,2.7,4.5,65.69,Centre-Back,Right Winger,Left-Back,1.8,2.2199999999999998,0.0,1.8,2.7,0.0,0.0,0.36,0.0,0.0
142,2017,Deportivo de La Coruña,Spanish La Liga,4,2,8.55,4.95,2.1375,2.475,4.05,3.15,62.13999999999999,Right-Back,Defensive Midfield,Right-Back,0.0,2.7,0.0,0.0,0.0,0.0,4.05,0.0,0.9,0.0
143,2017,Derby County,English League Championship,5,4,11.043,19.151999999999997,2.2085999999999997,4.787999999999999,4.95,8.19,43.11,Right-Back,Central Midfield,Right Winger,1.53,0.513,0.0,0.0,4.95,0.0,1.98,0.0,2.07,0.0
144,2017,Dijon FCO,French Ligue 1,4,3,4.95,13.5,1.2375,4.5,1.8,9.0,54.480000000000004,Centre-Back,Striker,Centre-Back,1.8,0.9,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0
145,2017,Dynamo Moscow,Russian Premier Liga,6,0,4.8020000000000005,0.0,0.8003333333333335,0.0,1.62,0.0,51.550000000000004,Striker,Striker,Striker,0.871,0.63,0.0,0.0,0.0,0.36,0.72,1.35,0.0,0.0
146,2017,EA Guingamp,French Ligue 1,3,3,1.2380000000000002,1.305,0.41266666666666674,0.435,0.54,0.54,55.199999999999996,Left-Back,Left Winger,Defensive Midfield,0.0,0.0,0.0,0.0,0.54,0.0,0.203,0.495,0.0,0.0
147,2017,Eintracht Frankfurt,German Bundesliga,10,2,17.279999999999998,4.4239999999999995,1.7279999999999998,2.2119999999999997,6.3,4.05,69.60000000000001,Striker,Striker,Striker,3.2399999999999998,1.4175,0.63,0.0,0.0,0.0,0.315,4.05,0.9,1.44
148,2017,Estoril Praia,Portuguese Liga,6,4,0.8800000000000001,6.795,0.1466666666666667,1.69875,0.279,2.25,40.74,Right Winger,Left-Back,Attacking Midfield,0.068,0.0,0.113,0.0,0.0,0.1985,0.0,0.279,0.0,0.023
149,2017,Everton FC,English Premier League,9,8,182.88,113.742,20.32,14.21775,44.46,76.23,60.22,Striker,Striker,Left Winger,12.825,25.65,24.3,25.65,7.2,20.25,0.0,0.0,0.0,27.09
150,2017,FC Augsburg,German Bundesliga,4,7,6.795,7.110000000000001,1.69875,1.0157142857142858,4.95,1.8,67.38,Striker,Striker,Left-Back,2.9250000000000003,0.0,0.0,0.675,0.0,0.0,0.0,0.27,0.0,0.0
151,2017,FC Barcelona,Spanish La Liga,7,4,348.75,209.25,49.82142857142857,52.3125,130.5,199.8,93.52,Centre-Back,Left Winger,Left Winger,0.0,7.56,36.0,0.0,10.8,124.2,0.0,0.0,32.13,130.5
152,2017,FC Crotone,Italian Serie A,6,0,2.7,0.0,0.45,0.0,1.35,0.0,48.61000000000001,Central Midfield,Defensive Midfield,Left-Back,0.27,0.0,0.27,0.0,0.36,0.0,1.35,0.18,0.0,0.0
153,2017,FC Girondins Bordeaux,French Ligue 1,8,9,29.339999999999996,25.429999999999996,3.6674999999999995,2.825555555555555,7.2,10.8,62.67000000000001,Striker,Right Winger,Centre-Back,3.87,1.8,3.15,0.0,0.0,6.75,4.5,0.0,3.6,0.0
154,2017,FC Groningen,Dutch Eredivisie,1,5,0.338,3.825,0.338,0.765,0.338,1.8,37.25,Striker,Left Winger,Striker,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2017,FC Metz,French Ligue 1,2,5,3.24,20.565000000000005,1.62,4.113000000000001,2.25,15.3,47.63,Striker,Right Winger,Defensive Midfield,0.99,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2017,FC Nantes,French Ligue 1,4,3,10.17,9.0,2.5425,3.0,4.05,7.2,58.97000000000001,Centre-Back,Attacking Midfield,Goalkeeper,4.05,1.935,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
157,2017,FC Paços de Ferreira,Portuguese Liga,1,1,0.086,0.45,0.086,0.45,0.086,0.45,39.16,Defensive Midfield,Centre-Back,Defensive Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0
158,2017,FC Porto,Portuguese Liga,3,7,19.125,63.18000000000001,6.375,9.025714285714287,18.0,34.2,77.5,Central Midfield,Striker,Striker,0.225,0.0,18.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
159,2017,FC Schalke 04,German Bundesliga,7,5,44.37,6.39,6.338571428571428,1.278,17.1,3.15,73.56999999999998,Left Winger,Central Midfield,Striker,0.9,3.15,17.1,0.0,5.985,0.0,0.0,4.05,0.0,7.2
160,2017,FC Toulouse,French Ligue 1,1,4,3.15,11.700000000000001,3.15,2.9250000000000003,3.15,10.17,56.89,Right Winger,Striker,Central Midfield,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0
161,2017,FC Utrecht,Dutch Eredivisie,3,2,0.99,9.9,0.33,4.95,0.54,6.3,44.28,Defensive Midfield,Striker,Defensive Midfield,0.315,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.54
162,2017,FK Krasnodar,Russian Premier Liga,4,1,13.500000000000002,2.25,3.3750000000000004,2.25,7.2,2.25,64.16,Left Winger,Right Winger,Left Winger,0.0,0.0,0.0,0.0,2.25,7.2,0.0,0.0,0.0,1.8
163,2017,FK Rostov,Russian Premier Liga,5,3,4.365,10.8,0.873,3.6,1.8,7.2,56.56,Striker,Centre-Back,Central Midfield,1.0350000000000001,1.0350000000000001,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2017,FK Tosno,Russian Premier Liga,0,2,0.0,1.472,0.0,0.736,0.0,1.35,39.5,-1,Striker,Striker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2017,FK Ufa,Russian Premier Liga,1,0,0.54,0.0,0.54,0.0,0.54,0.0,53.27,Centre-Back,Centre-Back,Centre-Back,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2017,Feyenoord Rotterdam,Dutch Eredivisie,6,5,24.120000000000005,29.969999999999995,4.0200000000000005,5.993999999999999,5.85,14.4,58.5,Central Midfield,Right-Back,Goalkeeper,0.0,4.32,3.6,0.0,3.6,5.85,0.0,5.4,0.0,1.35
167,2017,Fulham FC,English League Championship,6,7,18.15,16.38,3.025,2.34,6.18,6.75,45.67,Striker,Striker,Centre-Back,3.36,0.72,0.0,0.0,0.0,5.4,2.25,0.0,3.06,0.0
168,2017,GD Chaves,Portuguese Liga,3,0,1.125,0.0,0.375,0.0,0.45,0.0,42.06,Defensive Midfield,Defensive Midfield,Defensive Midfield,0.0,0.36,0.0,0.0,0.0,0.0,0.3825,0.0,0.0,0.0
169,2017,Genoa CFC,Italian Serie A,10,7,12.753,42.044,1.2753,6.006285714285714,3.42,18.81,58.28,Central Midfield,Striker,Left-Back,0.225,1.1925,1.395,0.0,3.42,0.5715,0.0,0.0,0.0,0.0
170,2017,Getafe CF,Spanish La Liga,10,1,11.614999999999998,1.44,1.1614999999999998,1.44,2.7,1.44,68.74,Centre-Back,Left Winger,Left-Back,0.63,1.395,0.0,1.13,1.8,1.125,0.0,0.6075,0.0,0.0
171,2017,Girona FC,Spanish La Liga,3,0,7.88,0.0,2.6266666666666665,0.0,4.05,0.0,65.71,Striker,Centre-Back,Striker,1.915,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2017,Hamburger SV,German Bundesliga,4,2,17.1,4.995,4.275,2.4975,5.85,4.95,60.36000000000001,Centre-Back,Centre-Back,Left Winger,0.0,4.275,0.0,3.15,0.0,5.4,0.0,0.0,0.0,0.0
173,2017,Hannover 96,German Bundesliga,5,1,17.099999999999998,0.225,3.4199999999999995,0.225,8.1,0.225,60.800000000000004,Right-Back,Striker,Centre-Back,8.1,0.45,0.0,1.8,0.0,4.05,0.0,0.0,2.7,0.0
174,2017,Heracles Almelo,Dutch Eredivisie,2,4,0.63,5.490000000000001,0.315,1.3725000000000003,0.405,2.43,33.800000000000004,Central Midfield,Centre-Back,Centre-Back,0.0,0.225,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2017,Hertha BSC,German Bundesliga,4,2,12.6,16.2,3.15,8.1,7.2,15.3,65.22000000000001,Right Winger,Centre-Back,Right Winger,7.2,2.25,0.0,0.0,0.0,1.5750000000000002,0.0,0.0,0.0,0.0
176,2017,Huddersfield Town,English Premier League,9,3,51.08,5.8100000000000005,5.6755555555555555,1.9366666666666668,11.7,4.86,47.330000000000005,Striker,Striker,Central Midfield,5.43,2.43,8.19,0.0,0.0,8.19,0.0,3.51,0.0,6.234999999999999
177,2017,Hull City,English League Championship,7,7,17.866,40.653,2.552285714285714,5.807571428571428,4.05,14.67,40.92,Centre-Back,Central Midfield,Centre-Back,3.42,1.258,1.94,0.0,0.0,0.0,4.05,2.97,0.0,2.97
178,2017,Inter Milan,Italian Serie A,7,19,123.795,71.31700000000001,17.685,3.753526315789474,30.6,13.5,77.20000000000002,Central Midfield,Centre-Back,Right-Back,0.0,19.665000000000003,15.299999999999999,0.0,0.0,0.0,0.0,18.9,0.0,0.0
179,2017,Ipswich Town,English League Championship,5,1,3.1820000000000004,0.765,0.6364000000000001,0.765,1.04,0.765,33.34,Striker,Defensive Midfield,Right-Back,0.69,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.072,0.0
180,2017,Juventus FC,Italian Serie A,13,23,147.96000000000006,131.14000000000001,11.381538461538467,5.701739130434783,36.0,37.8,86.88000000000001,Centre-Back,Centre-Back,Attacking Midfield,4.05,7.409999999999999,16.875,12.6,0.0,20.7,0.0,0.0,14.4,2.565
181,2017,LOSC Lille,French Ligue 1,10,5,61.64999999999999,27.990000000000002,6.164999999999999,5.598000000000001,12.6,9.9,53.05999999999999,Defensive Midfield,Defensive Midfield,Goalkeeper,4.05,3.15,4.5,0.9,1.8,9.225,10.35,0.0,8.1,0.0
182,2017,Leeds United,English League Championship,14,2,25.592000000000006,15.75,1.8280000000000005,7.875,4.59,14.76,36.73,Central Midfield,Striker,Goalkeeper,1.5046666666666664,2.052,2.208,0.45,1.44,1.53,0.0,1.8900000000000001,0.0,3.15
183,2017,Leicester City,English Premier League,7,5,79.38,45.09,11.34,9.018,24.93,34.11,63.34000000000001,Central Midfield,Central Midfield,Attacking Midfield,24.93,7.29,18.0,2.07,0.0,1.8,0.0,0.0,0.0,0.0
184,2017,Levante UD,Spanish La Liga,8,4,8.19,12.65,1.02375,3.1625,1.8,6.3,58.23,Striker,Central Midfield,Goalkeeper,1.35,0.0,1.35,0.36,0.0,1.08,1.44,0.0,0.0,0.9
185,2017,Liverpool FC,English Premier League,5,7,156.495,175.04999999999998,31.299,25.007142857142856,76.19,130.5,84.12,Left-Back,Attacking Midfield,Left-Back,0.0,76.19,34.2,0.0,0.0,37.8,0.0,4.1525,0.0,0.0
186,2017,Lokomotiv Moscow,Russian Premier Liga,2,2,3.83,0.63,1.915,0.315,2.25,0.45,65.38,Left-Back,Centre-Back,Defensive Midfield,0.0,2.25,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0
187,2017,Manchester City,English Premier League,10,12,285.75,82.22,28.575,6.851666666666667,58.5,24.93,89.74,Right-Back,Centre-Back,Centre-Back,3.42,58.5,0.0,36.0,3.6,45.0,10.8,51.75,37.215,2.25
188,2017,Manchester United,English Premier League,4,3,178.56,40.95,44.64,13.65,76.23,30.6,81.5,Striker,Striker,Attacking Midfield,53.415000000000006,31.5,0.0,0.0,0.0,0.0,40.23,0.0,0.0,0.0
189,2017,Middlesbrough FC,English League Championship,8,9,50.09,45.99,6.26125,5.11,15.39,12.15,46.22,Striker,Striker,Left-Back,10.71,2.88,5.09,5.04,2.43,0.0,0.0,0.0,2.52,0.0
190,2017,Millwall FC,English League Championship,1,0,0.513,0.0,0.513,0.0,0.513,0.0,37.45,Central Midfield,Central Midfield,Central Midfield,0.0,0.0,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2017,Montpellier HSC,French Ligue 1,3,3,5.130000000000001,18.72,1.7100000000000002,6.239999999999999,2.25,11.7,59.199999999999996,Centre-Back,Striker,Centre-Back,1.98,0.9,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
192,2017,Moreirense FC,Portuguese Liga,0,3,0.0,2.6100000000000003,0.0,0.8700000000000001,0.0,1.8,37.13,-1,Striker,Left-Back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2017,Málaga CF,Spanish La Liga,5,5,9.45,30.96,1.89,6.192,4.14,13.5,63.39,Centre-Back,Defensive Midfield,Goalkeeper,0.0,1.125,4.14,0.18,0.0,0.0,2.88,0.0,0.0,0.0
194,2017,NAC Breda,Dutch Eredivisie,3,1,0.27,0.315,0.09000000000000001,0.315,0.09,0.315,28.67,Centre-Back,Striker,Centre-Back,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
195,2017,Newcastle United,English Premier League,8,7,41.85,19.098,5.23125,2.728285714285714,10.17,9.9,54.60000000000001,Striker,Right Winger,Right-Back,3.465,9.0,2.7,1.8,6.75,10.17,0.0,0.0,4.5,0.0
196,2017,Norwich City,English League Championship,10,6,13.604,30.28,1.3603999999999998,5.046666666666667,3.42,11.12,38.77,Centre-Back,Attacking Midfield,Central Midfield,0.7965,2.121,0.43900000000000006,0.0,2.25,0.0,0.0,0.99,0.0,1.53
197,2017,Nottingham Forest,English League Championship,7,1,6.53,15.39,0.9328571428571429,15.39,2.07,15.39,32.67,Striker,Striker,Centre-Back,1.5299999999999998,0.18,0.0,0.0,0.77,0.54,0.99,0.0,0.99,0.0
198,2017,OGC Nice,French Ligue 1,6,3,23.669999999999998,24.749999999999996,3.945,8.249999999999998,9.0,18.9,61.400000000000006,Central Midfield,Left-Back,Defensive Midfield,0.0,0.0,4.5,0.0,9.0,0.0,0.72,3.15,0.0,1.8
199,2017,Olympique Lyon,French Ligue 1,10,8,55.845,107.60000000000002,5.5845,13.450000000000003,9.9,47.7,74.51,Central Midfield,Striker,Central Midfield,7.2,3.3975,5.4,0.0,9.9,9.0,0.0,4.275,3.6,0.0
200,2017,Olympique Marseille,French Ligue 1,8,2,55.8,2.475,6.975,1.2375,13.5,2.25,72.6,Striker,Striker,Right-Back,9.0,5.4,0.0,2.7,0.0,9.9,9.0,1.8,0.0,0.0
201,2017,PSV Eindhoven,Dutch Eredivisie,4,8,25.11,39.015,6.2775,4.876875,11.25,15.3,67.64,Striker,Striker,Attacking Midfield,9.0,4.5,0.0,0.36,11.25,0.0,0.0,0.0,0.0,0.0
202,2017,Paris Saint-Germain,French Ligue 1,2,5,214.20000000000002,88.56,107.10000000000001,17.712,199.8,25.56,90.52999999999999,Left-Back,Left Winger,Right-Back,0.0,0.0,0.0,0.0,199.8,0.0,0.0,14.4,0.0,0.0
203,2017,Portimonense SC,Portuguese Liga,0,1,0.0,2.25,0.0,2.25,0.0,2.25,43.03,-1,Left-Back,Left-Back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2017,Preston North End,English League Championship,3,2,1.885,9.584999999999999,0.6283333333333333,4.7924999999999995,1.02,9.18,40.0,Left Winger,Striker,Striker,0.46,0.0,0.0,1.02,0.405,0.0,0.0,0.0,0.0,0.0
205,2017,Queens Park Rangers,English League Championship,2,0,0.63,0.0,0.315,0.0,0.486,0.0,35.67,Right Winger,Right Winger,Striker,0.144,0.0,0.0,0.0,0.0,0.486,0.0,0.0,0.0,0.0
206,2017,RB Leipzig,German Bundesliga,6,4,57.15,22.09,9.525,5.5225,18.0,13.68,74.26,Central Midfield,Central Midfield,Centre-Back,14.4,0.0,12.15,4.5,6.975,0.0,0.0,0.0,0.0,0.0
207,2017,RC Strasbourg Alsace,French Ligue 1,5,1,4.86,1.8,0.9720000000000001,1.8,1.35,1.8,47.11000000000001,Striker,Attacking Midfield,Left Winger,1.35,0.0,1.35,0.63,0.18,0.0,0.0,0.0,0.0,0.0
208,2017,RCD Espanyol Barcelona,Spanish La Liga,6,5,15.344999999999999,6.9300000000000015,2.5574999999999997,1.3860000000000003,11.25,2.25,67.12,Centre-Back,Centre-Back,Defensive Midfield,0.0,6.75,0.27,0.0,1.17,0.0,0.18,0.225,0.0,0.0
209,2017,Reading FC,English League Championship,5,3,12.69,1.859,2.538,0.6196666666666667,6.75,0.9,32.38,Central Midfield,Striker,Attacking Midfield,6.75,0.0,1.17,2.07,1.53,0.0,0.0,0.0,0.0,0.0
210,2017,Real Betis Balompié,Spanish La Liga,8,9,34.65,24.360000000000003,4.33125,2.706666666666667,9.45,14.85,67.82,Central Midfield,Central Midfield,Centre-Back,3.15,5.85,4.275,0.0,3.6,0.0,1.35,0.0,0.0,6.3
211,2017,Real Madrid,Spanish La Liga,2,8,36.45,115.65,18.225,14.45625,21.6,59.4,92.25,Left-Back,Striker,Centre-Back,0.0,0.0,14.85,0.0,0.0,0.0,0.0,21.6,0.0,0.0
212,2017,Real Sociedad,Spanish La Liga,3,3,19.35,47.7,6.45,15.9,7.65,28.8,75.99,Centre-Back,Centre-Back,Right Winger,0.0,5.85,0.0,0.0,0.0,7.65,0.0,0.0,0.0,0.0
213,2017,Rio Ave FC,Portuguese Liga,1,4,0.72,6.552,0.72,1.638,0.72,3.15,47.64,Right Winger,Attacking Midfield,Striker,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0
214,2017,Roda JC Kerkrade,Dutch Eredivisie,0,2,0.0,0.855,0.0,0.4275,0.0,0.63,24.42,-1,Goalkeeper,Right-Back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2017,Rubin Kazan,Russian Premier Liga,2,6,2.16,23.849999999999998,1.08,3.9749999999999996,1.8,8.1,58.18,Central Midfield,Striker,Central Midfield,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2017,SBV Excelsior Rotterdam,Dutch Eredivisie,1,0,0.27,0.0,0.27,0.0,0.27,0.0,31.18,Right Winger,Right Winger,Right Winger,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0
217,2017,SC Braga,Portuguese Liga,5,9,5.226,28.906,1.0452,3.211777777777778,1.8,6.75,60.13999999999999,Centre-Back,Left Winger,Defensive Midfield,0.266,1.35,1.13,0.0,0.0,0.0,0.0,0.0,1.13,0.0
218,2017,SC Freiburg,German Bundesliga,10,5,18.135000000000005,25.019999999999996,1.8135000000000006,5.004,3.6,18.0,60.83000000000002,Striker,Striker,Defensive Midfield,1.935,2.025,0.0,0.0,1.35,3.15,0.315,0.0,3.6,0.45
219,2017,SC Heerenveen,Dutch Eredivisie,5,4,4.1850000000000005,12.780000000000001,0.8370000000000001,3.1950000000000003,1.53,4.32,36.5,Central Midfield,Centre-Back,Goalkeeper,0.0,0.0,0.9,0.45,1.53,0.0,0.0,0.63,0.675,0.0
220,2017,SCO Angers,French Ligue 1,5,3,11.160000000000002,16.2,2.232,5.3999999999999995,3.6,9.0,59.46,Central Midfield,Right Winger,Central Midfield,2.7,0.0,1.53,0.0,2.7,0.0,0.0,0.0,0.0,0.0
221,2017,SD Eibar,Spanish La Liga,6,1,6.705000000000001,9.0,1.1175000000000002,9.0,3.6,9.0,70.98,Right Winger,Centre-Back,Right Winger,0.0,3.6,0.9,0.7875000000000001,0.0,0.315,0.0,0.0,0.0,0.0
