,year,team,league,total_transfers_in,total_transfer_out,total_spend,total_earned,average_fee_spend,average_fee_earned,max_fee_spend,min_fee_spend,avg_season_spi,most_purchased_position,position_max_spend,position_min_spend,avg_spend_striker,avg_spend_centre_back,avg_spend_centre_mid,avg_spend_goalkeeper,avg_spend_left_winger,avg_spend_right_winger,avg_spend_def_midfield,avg_spend_left_back,avg_spend_right_back,avg_spend_att_midfield
307,2018,Chievo Verona,Italian Serie A,19,52,8.568,15.422999999999998,0.4509473684210526,0.2965961538461538,2.7,5.31,52.86999999999999,Striker,Central Midfield,Striker,0.48600000000000004,0.8280000000000001,0.6,0.0,0.0,0.0,0.0,0.0,0.198,0.0
308,2018,Crystal Palace,English Premier League,10,15,10.670000000000002,0.315,1.0670000000000002,0.021,9.63,0.315,69.98,Striker,Defensive Midfield,Central Midfield,0.52,0.0,0.0,0.0,0.0,0.0,9.63,0.0,0.0,0.0
309,2018,De Graafschap Doetinchem,Dutch Eredivisie,21,18,0.0,0.0,0.0,0.0,0.0,0.0,30.14000000000001,Striker,Attacking Midfield,Attacking Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,2018,Deportivo Alavés,Spanish La Liga,27,27,9.018,8.1,0.334,0.3,3.6,4.5,70.96999999999998,Left Winger,Striker,Left Winger,0.6,0.45,0.45,0.0,0.00225,0.9,0.0,0.0,0.0,0.0
311,2018,Derby County,English League Championship,24,22,12.581999999999999,13.01,0.52425,0.5913636363636363,5.04,10.98,50.02,Right Winger,Striker,Right Winger,2.6999999999999997,0.0,0.23399999999999999,0.0,0.0,0.756,0.0,0.0,0.0,0.0
312,2018,Desportivo Aves,Portuguese Liga,33,35,0.0,1.08,0.0,0.03085714285714286,0.0,0.63,43.06,Defensive Midfield,Striker,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2018,Dijon FCO,French Ligue 1,15,15,8.28,3.6,0.5519999999999999,0.24000000000000002,3.6,3.6,55.40000000000001,Centre-Back,Striker,Attacking Midfield,3.6,0.36,0.0,0.48,0.9,0.0,0.0,0.0,0.0,0.0
314,2018,Dynamo Moscow,Russian Premier Liga,7,7,0.45,1.53,0.0642857142857143,0.21857142857142858,0.45,1.35,52.34000000000002,Centre-Back,Right Winger,Left Winger,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0
315,2018,EA Guingamp,French Ligue 1,13,13,3.15,3.6,0.2423076923076923,0.27692307692307694,2.25,3.6,54.72,Striker,Central Midfield,Right Winger,0.0,1.125,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,2018,Eintracht Frankfurt,German Bundesliga,25,23,23.805,17.009999999999998,0.9521999999999999,0.7395652173913042,4.95,7.92,72.79,Defensive Midfield,Centre-Back,Striker,2.7,2.9475000000000002,0.0,0.63,1.17,0.1125,0.7875,0.0,0.675,0.09
317,2018,Enisey Krasnoyarsk,Russian Premier Liga,21,28,0.0,0.012,0.0,0.0004285714285714286,0.0,0.012,35.94,Right Winger,Right-Back,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,2018,Everton FC,English Premier League,19,24,89.83000000000001,25.785,4.727894736842106,1.074375,35.28,12.15,70.34000000000002,Centre-Back,Striker,Attacking Midfield,17.64,6.868,1.015,0.0,0.0,0.0,0.0,9.09,0.0,0.0
319,2018,FC Augsburg,German Bundesliga,18,11,5.985,2.565,0.3325,0.23318181818181818,2.7,1.35,62.24,Defensive Midfield,Right Winger,Striker,0.0,0.15,0.0,0.045000000000000005,0.0,1.35,0.0,0.0,0.0,2.7
320,2018,FC Barcelona,Spanish La Liga,18,18,116.19,120.65499999999997,6.455,6.703055555555554,36.9,37.8,92.15999999999998,Central Midfield,Central Midfield,Defensive Midfield,0.0,8.5725,11.024999999999999,0.0,0.0,18.45,0.0,0.0,0.0,0.45
321,2018,FC Emmen,Dutch Eredivisie,22,14,0.045,0.0,0.002045454545454545,0.0,0.045,0.0,32.04999999999999,Centre-Back,Striker,Right Winger,0.01125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,2018,FC Empoli,Italian Serie A,24,41,15.57,20.61,0.64875,0.5026829268292683,8.1,8.1,56.88,Striker,Striker,Centre-Back,2.34,0.18,0.405,0.0,0.0,0.0,0.0,0.0,0.675,0.0
323,2018,FC Girondins Bordeaux,French Ligue 1,17,20,19.16,45.629999999999995,1.1270588235294117,2.2815,7.65,36.9,60.04,Striker,Right Winger,Right Winger,0.4633333333333334,0.0,3.15,0.0,0.0,2.5500000000000003,0.0,0.0,0.315,4.95
324,2018,FC Groningen,Dutch Eredivisie,17,12,2.8800000000000003,2.25,0.16941176470588237,0.1875,1.53,2.25,42.529999999999994,Striker,Central Midfield,Striker,0.0,0.36000000000000004,0.0,0.0,0.0,1.53,0.0,0.0,0.27,0.0
325,2018,FC Nantes,French Ligue 1,16,18,12.690000000000001,19.98,0.7931250000000001,1.11,7.2,15.3,62.94999999999999,Centre-Back,Striker,Attacking Midfield,0.0,0.054000000000000006,1.485,0.0,7.2,0.0,0.0,0.45,1.8,0.0
326,2018,FC Porto,Portuguese Liga,34,35,29.75,64.8,0.875,1.8514285714285714,6.3,19.8,78.52999999999997,Striker,Right-Back,Centre-Back,0.585,1.7557142857142858,0.45,0.0,0.675,0.0,0.0,0.675,1.86,0.9
327,2018,FC Schalke 04,German Bundesliga,18,15,55.980000000000004,41.535,3.1100000000000003,2.7689999999999997,14.4,33.3,68.92,Striker,Right-Back,Left-Back,0.0,2.1,4.95,0.0,0.0,3.66,7.8,5.4,0.0,0.0
328,2018,FC Toulouse,French Ligue 1,19,19,16.61,31.95,0.8742105263157894,1.681578947368421,4.5,22.5,56.329999999999984,Centre-Back,Centre-Back,Striker,1.8766666666666667,0.675,0.63,3.6,0.9,2.25,0.0,0.0,0.0,0.0
329,2018,FC Utrecht,Dutch Eredivisie,12,13,2.295,5.76,0.19125,0.44307692307692303,0.9,5.4,48.47,Striker,Attacking Midfield,Central Midfield,0.0,0.0,0.315,0.0,0.0,0.0,0.0,0.3825,0.0,0.45
330,2018,FK Krasnodar,Russian Premier Liga,15,18,22.950000000000003,10.71,1.5300000000000002,0.5950000000000001,7.2,8.1,69.49,Striker,Striker,Left Winger,0.0,2.97,2.025,0.0,0.0,0.0,0.0,3.96,0.9,3.6
331,2018,FK Orenburg,Russian Premier Liga,14,12,0.396,0.54,0.028285714285714286,0.045000000000000005,0.27,0.54,49.21,Striker,Striker,Striker,0.0,0.021,0.135,0.0,0.0,0.0315,0.0,0.0,0.0,0.0
332,2018,FK Rostov,Russian Premier Liga,22,23,6.269,8.46,0.28495454545454546,0.3678260869565218,2.25,3.96,53.84999999999999,Centre-Back,Left-Back,Defensive Midfield,1.125,0.225,0.50625,0.0,0.225,0.0,0.18000000000000002,0.0,0.0,0.034666666666666665
333,2018,FK Ufa,Russian Premier Liga,14,12,1.674,5.4,0.11957142857142856,0.45,0.9,3.6,47.900000000000006,Striker,Central Midfield,Striker,0.32625000000000004,0.0,0.1125,0.0,0.0,0.0,0.0,0.144,0.0,0.0
334,2018,Feyenoord Rotterdam,Dutch Eredivisie,15,15,1.8,8.06,0.12000000000000001,0.5373333333333333,1.8,3.15,65.27,Central Midfield,Attacking Midfield,Left Winger,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0
335,2018,Fortuna Düsseldorf,German Bundesliga,21,19,6.755000000000001,0.54,0.3216666666666667,0.028421052631578948,1.8,0.45,57.2,Striker,Striker,Right-Back,0.586,0.0,0.0,0.0,0.6750000000000002,0.27,0.0,0.0,0.405,0.24
336,2018,Fortuna Sittard,Dutch Eredivisie,25,18,0.144,0.0,0.0057599999999999995,0.0,0.144,0.0,34.67000000000001,Left Winger,Left Winger,Left Winger,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0
337,2018,Frosinone Calcio,Italian Serie A,25,21,8.6,0.27,0.344,0.012857142857142859,1.35,0.27,50.929999999999986,Striker,Left Winger,Left-Back,0.252,0.33399999999999996,0.3825,0.38999999999999996,1.35,1.35,0.135,0.0,0.0,0.0
338,2018,Fulham FC,English Premier League,18,11,104.86000000000001,4.8149999999999995,5.825555555555557,0.4377272727272727,27.0,4.05,59.15000000000001,Centre-Back,Central Midfield,Right-Back,11.115,3.9339999999999997,13.5,2.7,1.08,0.0,22.37,6.03,0.0,0.0
339,2018,GD Chaves,Portuguese Liga,17,17,0.9450000000000001,7.47,0.055588235294117654,0.43941176470588234,0.81,3.6,43.03,Left Winger,Centre-Back,Central Midfield,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675
340,2018,Genoa CFC,Italian Serie A,34,66,52.493,71.9669,1.5439117647058824,1.0904075757575757,9.9,31.5,60.57,Striker,Striker,Striker,3.9157142857142864,0.9855,0.8100000000000002,0.54,0.9,0.0,1.11,0.0,2.7,0.0
341,2018,Getafe CF,Spanish La Liga,28,28,24.53,3.1500000000000004,0.8760714285714286,0.11250000000000002,9.0,1.35,78.05,Central Midfield,Central Midfield,Left Winger,0.0,1.68,2.735,0.675,0.0,0.9,0.0,1.125,0.0,0.0
342,2018,Girona FC,Spanish La Liga,11,11,9.18,2.9699999999999998,0.8345454545454545,0.26999999999999996,4.5,1.35,71.17000000000002,Right Winger,Centre-Back,Right Winger,0.0,4.5,0.0,0.0,0.18,0.0,0.0,2.25,0.0,0.0
343,2018,Hannover 96,German Bundesliga,20,17,16.668,12.191,0.8333999999999999,0.7171176470588235,5.4,6.3,54.86999999999998,Striker,Centre-Back,Striker,0.21600000000000003,1.266,0.0,0.0,0.9,0.036,5.4,0.0,0.0,1.7699999999999998
344,2018,Heracles Almelo,Dutch Eredivisie,17,16,0.36,2.7,0.021176470588235293,0.16875,0.225,2.7,40.35,Centre-Back,Central Midfield,Striker,0.0,0.03375,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0
345,2018,Hertha BSC,German Bundesliga,15,11,14.399999999999999,15.21,0.9599999999999999,1.3827272727272728,9.45,10.8,63.190000000000005,Striker,Right-Back,Goalkeeper,0.45,0.45,0.9,0.0,0.0,9.45,0.0,0.0,1.8,0.0
346,2018,Huddersfield Town,English Premier League,15,17,45.63,11.097000000000001,3.0420000000000003,0.652764705882353,18.0,10.08,57.5,Left Winger,Centre-Back,Goalkeeper,1.53,18.0,2.25,0.5625,4.275,0.0,0.0,0.0,4.5,0.0
347,2018,Hull City,English League Championship,17,19,2.16,0.0,0.12705882352941178,0.0,1.53,0.0,46.849999999999994,Centre-Back,Centre-Back,Attacking Midfield,0.0,0.378,0.0,0.0,0.0675,0.0,0.0,0.0,0.0,0.0
348,2018,Inter Milan,Italian Serie A,12,54,87.84,77.94000000000001,7.32,1.4433333333333336,34.2,19.8,81.27999999999997,Left Winger,Attacking Midfield,Goalkeeper,22.5,2.745,0.0,0.0,2.25,5.175,0.0,4.5,3.15,34.2
349,2018,Ipswich Town,English League Championship,29,26,3.087,9.9,0.10644827586206897,0.3807692307692308,1.62,5.04,35.90000000000001,Left Winger,Striker,Left Winger,0.47520000000000007,0.0,0.0,0.0,0.10157142857142856,0.0,0.0,0.0,0.0,0.0
350,2018,Juventus FC,Italian Serie A,9,36,233.73,98.82000000000001,25.97,2.745,105.3,31.5,87.94,Centre-Back,Left Winger,Central Midfield,6.75,12.18,0.0,12.78,105.3,36.0,0.0,0.0,36.36,0.0
351,2018,Krylya Sovetov Samara,Russian Premier Liga,27,24,0.855,0.0,0.03166666666666667,0.0,0.36,0.0,42.25,Centre-Back,Central Midfield,Right-Back,0.0,0.036,0.36,0.0,0.105,0.0,0.0,0.0,0.0,0.0
352,2018,LOSC Lille,French Ligue 1,15,19,8.01,62.82,0.534,3.3063157894736843,4.5,15.21,65.46,Striker,Central Midfield,Centre-Back,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,4.5
353,2018,Leeds United,English League Championship,24,29,10.26,6.569999999999999,0.4275,0.226551724137931,7.11,6.39,58.96,Central Midfield,Striker,Central Midfield,3.555,0.0,0.015,0.0,0.0,0.0,0.0,0.765,0.0,0.0
354,2018,Leicester City,English Premier League,15,18,103.14,86.22,6.876,4.79,22.5,61.02,71.54,Attacking Midfield,Right Winger,Goalkeeper,0.0,11.88,0.0,12.6,0.0,12.6,0.0,0.0,19.8,5.625
355,2018,Levante UD,Spanish La Liga,17,22,23.400000000000002,29.7,1.3764705882352943,1.3499999999999999,8.01,25.2,65.61999999999999,Centre-Back,Defensive Midfield,Right Winger,2.79,0.45,0.0,0.9,4.5,0.0,8.01,0.0,1.35,0.63
356,2018,Liverpool FC,English Premier League,19,20,163.98000000000002,37.19,8.630526315789474,1.8595,56.25,19.08,91.71999999999996,Striker,Goalkeeper,Striker,0.0,0.0,18.0,28.125,0.0,3.3075,40.5,0.0,0.0,0.0
357,2018,Lokomotiv Moscow,Russian Premier Liga,11,11,15.84,0.0,1.44,0.0,8.1,0.0,64.17000000000002,Striker,Striker,Right Winger,2.1374999999999997,4.5,0.0,0.0,0.045,1.35,1.35,0.0,0.0,0.0
358,2018,Manchester City,English Premier League,18,22,70.731,51.84,3.9294999999999995,2.3563636363636364,61.02,15.3,93.56,Centre-Back,Right Winger,Goalkeeper,0.0,0.648,0.0,0.0,0.4005,61.02,2.835,0.0,0.0,0.0
359,2018,Manchester United,English Premier League,9,10,74.43,27.5,8.270000000000001,2.75,53.1,14.4,79.38000000000001,Goalkeeper,Central Midfield,Goalkeeper,0.0,0.0,53.1,0.765,0.0,0.0,0.0,0.0,9.9,0.0
360,2018,Middlesbrough FC,English League Championship,23,27,19.35,43.277,0.841304347826087,1.602851851851852,7.2,18.0,55.94999999999999,Striker,Right Winger,Striker,0.0,1.8,3.51,0.0,0.0,0.0,1.2825,0.0,0.0,0.0
361,2018,Millwall FC,English League Championship,18,26,2.88,7.02,0.16,0.26999999999999996,0.99,7.02,49.13999999999999,Central Midfield,Central Midfield,Central Midfield,0.495,0.0,0.198,0.0,0.9,0.0,0.0,0.0,0.0,0.0
362,2018,Montpellier HSC,French Ligue 1,13,10,9.135000000000002,22.95,0.7026923076923078,2.295,2.7,14.4,64.57999999999997,Striker,Right-Back,Defensive Midfield,0.675,0.0,0.0,0.0,0.54,0.0,0.675,0.0,0.855,2.34
363,2018,Moreirense FC,Portuguese Liga,22,22,0.0,2.515,0.0,0.11431818181818182,0.0,2.29,44.349999999999994,Striker,Defensive Midfield,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,2018,NAC Breda,Dutch Eredivisie,25,26,0.0,0.81,0.0,0.031153846153846157,0.0,0.54,29.02,Goalkeeper,Attacking Midfield,Left-Back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,2018,Newcastle United,English Premier League,22,22,53.78,45.941,2.444545454545455,2.088227272727273,21.6,22.23,65.59000000000002,Striker,Striker,Left-Back,3.8700000000000006,4.815,2.1,1.8,0.0,0.0,0.0,0.3466666666666667,0.0,10.8
366,2018,Norwich City,English League Championship,25,22,4.904999999999999,33.839999999999996,0.19619999999999999,1.538181818181818,1.53,22.5,54.90000000000001,Striker,Attacking Midfield,Striker,0.0,0.0,1.35,0.0,0.0,0.96,0.0,0.1125,0.225,0.0
367,2018,Nottingham Forest,English League Championship,38,36,24.687,1.085,0.6496578947368421,0.03013888888888889,13.5,0.504,48.06,Striker,Attacking Midfield,Centre-Back,0.68,0.295875,0.0,0.0,0.0,0.54,0.0,0.0,0.0,13.5
368,2018,OGC Nice,French Ligue 1,13,12,25.2,55.53,1.9384615384615385,4.6275,9.0,27.0,61.97,Striker,Central Midfield,Striker,4.5,2.25,0.0,0.0,0.0,0.0,9.0,0.0,2.7,0.0
369,2018,Olympique Lyon,French Ligue 1,17,17,41.81,81.09,2.4594117647058824,4.7700000000000005,19.8,19.35,74.62,Central Midfield,Striker,Central Midfield,8.1,3.436666666666667,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,2018,Olympique Marseille,French Ligue 1,13,10,59.400000000000006,29.570000000000004,4.56923076923077,2.9570000000000003,22.5,22.37,69.54999999999998,Attacking Midfield,Central Midfield,Defensive Midfield,0.0,5.7,22.5,0.0,10.8,0.0,0.0,4.5,0.0,0.0
371,2018,PEC Zwolle,Dutch Eredivisie,21,23,1.958,4.73,0.09323809523809523,0.2056521739130435,0.675,2.48,35.46000000000001,Centre-Back,Central Midfield,Left Winger,0.197,0.0,0.19499999999999998,0.0,0.0,0.2925,0.0,0.0,0.0,0.0
372,2018,PSV Eindhoven,Dutch Eredivisie,14,14,19.130000000000003,15.795,1.3664285714285715,1.1282142857142856,5.4,9.9,76.96000000000001,Central Midfield,Right-Back,Attacking Midfield,0.0,0.0,2.626666666666667,0.0,0.0,0.0,0.0,3.1500000000000004,4.95,0.0
373,2018,Paris Saint-Germain,French Ligue 1,20,18,204.3,102.60000000000001,10.215,5.7,130.5,36.0,89.42000000000002,Striker,Striker,Goalkeeper,21.75,0.0,0.0,0.0,0.0,0.0,18.0,2.25,16.65,0.0
374,2018,Portimonense SC,Portuguese Liga,24,29,2.72,41.85,0.11333333333333334,1.443103448275862,2.27,31.5,45.730000000000004,Striker,Left Winger,Left Winger,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.5675
375,2018,Preston North End,English League Championship,26,22,3.267,3.6,0.12565384615384614,0.16363636363636364,1.44,3.6,48.6,Striker,Left-Back,Left Winger,0.13275,0.19125,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,2018,Queens Park Rangers,English League Championship,19,24,0.0,3.6,0.0,0.15,0.0,3.6,45.809999999999995,Striker,Goalkeeper,Centre-Back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2018,RB Leipzig,German Bundesliga,19,17,59.07,65.475,3.1089473684210525,3.8514705882352938,17.1,54.0,77.21999999999997,Central Midfield,Central Midfield,Left Winger,6.75,0.0,5.7,0.0,0.0,0.0,1.185,10.8,14.4,0.3
378,2018,RC Strasbourg Alsace,French Ligue 1,16,12,14.174999999999999,12.6,0.8859374999999999,1.05,3.6,12.6,60.31999999999999,Striker,Defensive Midfield,Right-Back,1.8,1.35,0.0,1.2,0.0,0.0,1.8,0.3375,0.0,0.0
379,2018,RCD Espanyol Barcelona,Spanish La Liga,13,13,20.34,27.72,1.5646153846153845,2.132307692307692,9.0,18.0,73.25,Striker,Striker,Right-Back,3.66,0.0,3.6,0.0,0.9,0.0,0.36,0.0,0.0,0.0
380,2018,Rayo Vallecano,Spanish La Liga,28,27,11.07,11.7,0.39535714285714285,0.4333333333333333,4.05,7.2,66.63000000000001,Centre-Back,Central Midfield,Right-Back,0.225,0.15,0.0,0.42,2.3625,0.0,0.0,0.0,0.105,0.9899999999999999
381,2018,Reading FC,English League Championship,31,31,4.7299999999999995,5.27,0.1525806451612903,0.16999999999999998,3.51,3.11,37.920000000000016,Striker,Striker,Defensive Midfield,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,2018,Real Betis Balompié,Spanish La Liga,19,20,34.65,43.43,1.8236842105263158,2.1715,14.4,27.0,74.27,Left Winger,Central Midfield,Right-Back,0.0,1.3499999999999999,0.9,0.0,2.52,0.0,14.4,0.0,0.45,0.0
383,2018,Real Madrid,Spanish La Liga,16,14,146.48,120.69,9.155,8.620714285714286,40.5,105.3,88.88999999999997,Attacking Midfield,Left Winger,Goalkeeper,9.675,0.0,0.0,13.049999999999999,40.5,0.0,2.59,0.0,27.0,5.1000000000000005
384,2018,Real Sociedad,Spanish La Liga,12,14,10.8,27.72,0.9,1.98,10.8,27.0,76.74,Right-Back,Right-Back,Right Winger,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,2018,Real Valladolid CF,Spanish La Liga,21,22,9.09,0.0,0.43285714285714283,0.0,2.7,0.0,67.61000000000001,Right Winger,Striker,Central Midfield,1.2375,0.495,0.675,0.0,0.0,0.0,0.0,0.0,0.0,1.8
386,2018,Rio Ave FC,Portuguese Liga,28,24,0.45,7.83,0.016071428571428573,0.32625,0.45,6.48,44.82999999999999,Striker,Defensive Midfield,Centre-Back,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2018,Rotherham United,English League Championship,24,21,0.0,0.0,0.0,0.0,0.0,0.0,39.27,Striker,Right-Back,Right-Back,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,2018,Rubin Kazan,Russian Premier Liga,21,21,2.016,13.41,0.096,0.6385714285714286,0.9,10.8,53.06,Goalkeeper,Striker,Centre-Back,0.0,0.225,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.405
389,2018,SBV Excelsior Rotterdam,Dutch Eredivisie,13,14,0.0,0.675,0.0,0.048214285714285716,0.0,0.675,30.94000000000001,Striker,Striker,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2018,SC Braga,Portuguese Liga,22,22,5.630000000000001,18.585,0.2559090909090909,0.8447727272727273,2.7,9.0,62.590000000000025,Centre-Back,Defensive Midfield,Defensive Midfield,0.0,0.54,0.0,0.0,0.0,0.18,0.0,0.09,0.0,0.8266666666666667
391,2018,SC Freiburg,German Bundesliga,15,21,16.56,20.407999999999998,1.1039999999999999,0.9718095238095237,4.5,18.99,59.28000000000001,Centre-Back,Centre-Back,Right Winger,4.5,1.5,0.585,0.9,0.54,1.3499999999999999,0.0,0.0,0.0,0.0
392,2018,SC Heerenveen,Dutch Eredivisie,14,14,1.251,9.27,0.08935714285714284,0.6621428571428571,0.756,4.95,44.279999999999994,Goalkeeper,Right-Back,Goalkeeper,0.0,0.0,0.756,0.0,0.0,0.0,0.0,0.0,0.495,0.0
393,2018,SCO Angers,French Ligue 1,20,19,4.005,18.9,0.20024999999999998,0.994736842105263,1.44,16.2,60.36999999999998,Centre-Back,Striker,Striker,0.0,0.01125,0.48,0.0,0.72,0.45,0.9,0.0,0.0,0.0
394,2018,SD Eibar,Spanish La Liga,15,17,7.2,6.9750000000000005,0.48000000000000004,0.41029411764705886,3.6,3.6,78.27,Centre-Back,Central Midfield,Right Winger,0.0,0.0,1.8,0.0,0.45,0.9,0.0,0.0,0.0,0.0
395,2018,SD Huesca,Spanish La Liga,23,23,7.2,0.36,0.3130434782608696,0.015652173913043476,2.7,0.36,68.90999999999997,Striker,Striker,Striker,0.6300000000000001,0.0,0.0,0.3,0.0,2.25,0.0,0.45,0.0,0.0
396,2018,SL Benfica,Portuguese Liga,37,36,23.049999999999997,61.905,0.6229729729729729,1.7195833333333335,7.2,17.28,75.67,Central Midfield,Attacking Midfield,Striker,1.905,0.525,1.2,1.08,0.0,0.0,0.7633333333333333,0.0,0.1575,0.0
397,2018,SM Caen,French Ligue 1,26,25,8.955000000000002,13.05,0.344423076923077,0.522,2.7,5.85,52.19,Striker,Right Winger,Striker,1.0710000000000002,0.0,1.35,0.0,0.9,0.0,0.15,0.0,0.0,0.0
398,2018,SS Lazio,Italian Serie A,11,31,42.510000000000005,34.74,3.864545454545455,1.1206451612903225,13.77,34.2,76.4,Central Midfield,Left Winger,Right Winger,13.77,9.45,3.42,0.0,0.0,1.465,0.0,6.75,2.77,0.0
399,2018,SSC Napoli,Italian Serie A,10,34,63.449999999999996,92.52,6.345,2.7211764705882353,27.0,51.3,83.09000000000002,Goalkeeper,Defensive Midfield,Right-Back,3.6,0.0,27.0,0.0,0.0,11.025,0.0,0.0,10.8,0.0
400,2018,SV Werder Bremen,German Bundesliga,21,20,23.224999999999998,24.165000000000003,1.1059523809523808,1.20825,12.15,18.0,67.34000000000002,Striker,Central Midfield,Goalkeeper,1.0125,0.0,3.2625,0.135,0.0,2.03,0.225,0.075,2.7,0.0
401,2018,Sevilla FC,Spanish La Liga,20,22,71.14500000000001,82.13000000000001,3.5572500000000007,3.733181818181819,18.0,32.31,81.31,Striker,Centre-Back,Attacking Midfield,0.855,5.3999999999999995,2.9250000000000003,2.7,9.0,4.6575,6.48,0.0,0.0,0.0
402,2018,Sheffield United,English League Championship,27,32,6.029999999999999,11.16,0.2233333333333333,0.34875,4.05,10.17,57.94999999999999,Striker,Right Winger,Striker,0.0,1.0125,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,2018,Sheffield Wednesday,English League Championship,12,10,0.0,1.53,0.0,0.153,0.0,1.53,45.75,Centre-Back,Right-Back,Attacking Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,2018,Southampton FC,English Premier League,16,18,56.03,21.42,3.501875,1.1900000000000002,22.5,10.71,66.55000000000001,Attacking Midfield,Centre-Back,Right Winger,0.0,11.25,0.0,10.17,16.2,0.0,0.0,0.0,0.0,2.3866666666666667
405,2018,Spartak Moscow,Russian Premier Liga,16,15,16.29,19.125,1.018125,1.275,7.2,18.0,62.39000000000003,Attacking Midfield,Left Winger,Left-Back,0.0,7.2,0.9,0.0,0.0,0.54,0.27,3.15,0.0,0.0
406,2018,Sporting CP,Portuguese Liga,47,48,29.525000000000002,71.519,0.6281914893617022,1.4899791666666669,5.85,20.25,68.40999999999997,Attacking Midfield,Right Winger,Goalkeeper,0.09,0.36000000000000004,0.0,0.73125,0.0,1.6499999999999997,1.53,0.96,1.2725,0.0
407,2018,Stade Reims,French Ligue 1,15,14,13.95,9.9,0.9299999999999999,0.7071428571428572,3.6,8.1,56.89000000000002,Centre-Back,Striker,Centre-Back,1.35,0.0,0.45,0.0,1.8,0.0,0.0,1.8,1.575,0.0
408,2018,Stade Rennais FC,French Ligue 1,19,15,16.2,16.65,0.8526315789473684,1.1099999999999999,8.1,12.15,63.80000000000001,Striker,Centre-Back,Central Midfield,2.025,0.0,0.9,0.0,0.0,0.9,0.0,1.35,0.0,0.0
409,2018,Stoke City,English League Championship,22,25,56.620000000000005,27.134999999999998,2.5736363636363637,1.0854,12.15,13.23,55.34999999999999,Striker,Right Winger,Centre-Back,3.225,0.622,6.255000000000001,0.0,5.04,5.04,1.6325,0.0,0.0,0.0
410,2018,Swansea City,English League Championship,19,21,6.4350000000000005,44.78,0.3386842105263158,2.1323809523809523,3.06,15.17,52.44,Central Midfield,Centre-Back,Left Winger,0.5175,0.0,0.0,0.0,0.126,0.0,0.0,0.801,0.0,1.53
411,2018,TSG 1899 Hoffenheim,German Bundesliga,16,18,28.8,5.508,1.8,0.306,7.2,0.9,74.82000000000001,Left Winger,Centre-Back,Left Winger,2.475,4.95,0.0,0.0,0.99,0.45,0.0,0.0,3.15,1.8
412,2018,Torino FC,Italian Serie A,13,46,47.835,15.485000000000001,3.6796153846153845,0.33663043478260873,10.8,9.0,68.39999999999999,Centre-Back,Striker,Striker,4.2,3.6270000000000002,5.625,0.0,0.0,0.0,5.31,0.0,0.54,0.0
413,2018,Tottenham Hotspur,English Premier League,4,4,0.0,4.82,0.0,1.205,0.0,4.82,84.76,Attacking Midfield,Central Midfield,Attacking Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,2018,UC Sampdoria,Italian Serie A,19,44,49.68000000000001,81.122,2.6147368421052635,1.8436818181818182,16.65,37.8,66.19999999999997,Striker,Striker,Left-Back,5.76,2.07,3.195,0.38999999999999996,0.0,0.0,2.34,0.9,0.0,1.8
415,2018,US Sassuolo,Italian Serie A,17,40,35.72999999999999,43.989000000000004,2.1017647058823523,1.099725,6.3,13.5,63.17999999999999,Striker,Striker,Defensive Midfield,3.375,3.5250000000000004,0.8250000000000001,0.0,4.5,0.0,0.0,0.09,0.0,0.0
